address	size	type	bind	section	name
0x9af6f8	8	STT_OBJECT	STB_GLOBAL	25	X11_XUngrabKeyboard
0x470f00	1391	STT_FUNC	STB_GLOBAL	13	draw_rectfill
0x5a7450	480	STT_FUNC	STB_GLOBAL	13	X11_Vulkan_CreateSurface
0x509cd0	22	STT_FUNC	STB_GLOBAL	13	codo_register_frame_start_for_fps
0x4baf50	224	STT_FUNC	STB_GLOBAL	13	codo_blend32
0x426570	1426	STT_FUNC	STB_GLOBAL	13	lua_getinfo
0x56bf40	7	STT_FUNC	STB_GLOBAL	13	SDL_atof_REAL
0x9af7c8	8	STT_OBJECT	STB_GLOBAL	25	X11_XQueryKeymap
0x9af378	8	STT_OBJECT	STB_GLOBAL	25	X11_XF86VidModeSwitchToMode
0x4c1040	107	STT_FUNC	STB_GLOBAL	13	codo_fread_int16s
0x0	0	STT_FUNC	STB_GLOBAL	SHN_UNDEF	acosf@@GLIBC_2.2.5
0x5a2a00	1966	STT_FUNC	STB_GLOBAL	13	yuvnv12_abgr_sseu
0x5165f0	408	STT_FUNC	STB_GLOBAL	13	ctext_insert_text_ex
0x417d80	106	STT_FUNC	STB_GLOBAL	13	lua_isnumber
0x5503a0	36	STT_FUNC	STB_GLOBAL	13	SDL_JoystickInstanceID_REAL
0x540a50	6	STT_FUNC	STB_GLOBAL	13	SDL_ReadLE16
0x4ecf80	420	STT_FUNC	STB_GLOBAL	13	LodePNG_Decoder_cleanup
0x8c9600	64	STT_OBJECT	STB_GLOBAL	24	list_name
0x581600	10	STT_FUNC	STB_GLOBAL	13	SDL_OnApplicationDidEnterBackground
0x5a9d90	215	STT_FUNC	STB_GLOBAL	13	X11_ShowWindow
0x5032d0	111	STT_FUNC	STB_GLOBAL	13	codo_create_sound
0x9af588	8	STT_OBJECT	STB_GLOBAL	25	X11_XOpenIM
0x4396c0	18	STT_FUNC	STB_GLOBAL	13	luaX_lookahead
0x5411b0	6	STT_FUNC	STB_GLOBAL	13	SDL_SetThreadPriority
0x517e20	164	STT_FUNC	STB_GLOBAL	13	codo_backup_ctext
0x547be0	118	STT_FUNC	STB_GLOBAL	13	SDL_MouseInit
0x422ea0	129	STT_FUNC	STB_GLOBAL	13	luaK_setlist
0x573ec0	124	STT_FUNC	STB_GLOBAL	13	SDL_CreateShapedWindow_REAL
0x4c0dd0	153	STT_FUNC	STB_GLOBAL	13	codo_fwrite_float
0x5b2d00	11	STT_FUNC	STB_GLOBAL	13	SDL_SetMainReady_REAL
0x540f70	6	STT_FUNC	STB_GLOBAL	13	SDL_iconv_close
0x551e70	830	STT_FUNC	STB_GLOBAL	13	SDL_JoystickGetGUIDString_REAL
0x4194b0	36	STT_FUNC	STB_GLOBAL	13	luaO_hexavalue
0x42dc70	227	STT_FUNC	STB_GLOBAL	13	luaL_checkudata
0x53ff80	6	STT_FUNC	STB_GLOBAL	13	SDL_NumJoysticks
0x553980	68	STT_FUNC	STB_GLOBAL	13	SDL_GetTextureBlendMode_REAL
0x9af350	4	STT_OBJECT	STB_GLOBAL	25	SDL_X11_HAVE_IO_32BIT
0x405a80	1643	STT_FUNC	STB_GLOBAL	13	pico8_save_config
0x4e6a80	38	STT_FUNC	STB_GLOBAL	13	LodePNG_InfoColor_init
0x4a5510	6319	STT_FUNC	STB_GLOBAL	13	splore_draw
0x0	0	STT_FUNC	STB_GLOBAL	SHN_UNDEF	freopen64@@GLIBC_2.2.5
0x4d2080	102	STT_FUNC	STB_GLOBAL	13	codo_synth_clear_buffers
0x9af5f0	8	STT_OBJECT	STB_GLOBAL	25	X11_XkbKeycodeToKeysym
0x4b3f70	2222	STT_FUNC	STB_GLOBAL	13	mix_serial_sound_buffer
0x4133b0	18	STT_FUNC	STB_GLOBAL	13	prepare_loaded_cart
0x434cd0	387	STT_FUNC	STB_GLOBAL	13	lua_pcallk
0x5432d0	61	STT_FUNC	STB_GLOBAL	13	SDL_PumpEvents_REAL
0x9aab34	4	STT_OBJECT	STB_GLOBAL	25	fade1
0x5b9a70	84	STT_FUNC	STB_GLOBAL	13	SDL_PauseAudio_REAL
0x0	0	STT_FUNC	STB_GLOBAL	SHN_UNDEF	iconv_open@@GLIBC_2.2.5
0x440430	1087	STT_FUNC	STB_GLOBAL	13	suspend_program
0x5aa5b0	184	STT_FUNC	STB_GLOBAL	13	X11_DestroyWindow
0x9aab3c	4	STT_OBJECT	STB_GLOBAL	25	fade_len
0x5521b0	298	STT_FUNC	STB_GLOBAL	13	SDL_JoystickGetGUIDFromString_REAL
0x4526e0	1243	STT_FUNC	STB_GLOBAL	13	move_keyboard_cursor
0x447c80	998	STT_FUNC	STB_GLOBAL	13	vhand_channel_fx_slider
0x5afc90	142	STT_FUNC	STB_GLOBAL	13	SDL_SYS_HapticStopEffect
0x541a60	6	STT_FUNC	STB_GLOBAL	13	SDL_JoystickGetDeviceType
0x5a9370	571	STT_FUNC	STB_GLOBAL	13	X11_SetWindowIcon
0x8c9288	8	STT_OBJECT	STB_GLOBAL	24	false_str
0x540c40	6	STT_FUNC	STB_GLOBAL	13	SDL_memmove
0x4bf890	437	STT_FUNC	STB_GLOBAL	13	codo_draw_text
0x541570	6	STT_FUNC	STB_GLOBAL	13	SDL_RestoreWindow
0x53f910	6	STT_FUNC	STB_GLOBAL	13	SDL_LockAudio
0x541730	6	STT_FUNC	STB_GLOBAL	13	SDL_GL_SwapWindow
0x5b56d0	7	STT_FUNC	STB_GLOBAL	13	SDL_AtomicUnlock_REAL
0x490ab0	32	STT_FUNC	STB_GLOBAL	13	pico8_rand
0x418160	25	STT_FUNC	STB_GLOBAL	13	lua_pushinteger
0x62b030	81	STT_FUNC	STB_GLOBAL	13	X11_GL_UseEGL
0x53fe40	6	STT_FUNC	STB_GLOBAL	13	SDL_HapticUpdateEffect
0x4c5fc0	629	STT_FUNC	STB_GLOBAL	13	codo_fgets
0x0	0	STT_FUNC	STB_GLOBAL	SHN_UNDEF	atan2f@@GLIBC_2.2.5
0x5419c0	6	STT_FUNC	STB_GLOBAL	13	SDL_JoystickGetVendor
0x52b3d0	400	STT_FUNC	STB_GLOBAL	13	mz_zip_writer_init_from_reader
0x5413b0	6	STT_FUNC	STB_GLOBAL	13	SDL_GetWindowDisplayIndex
0x5586f0	94	STT_FUNC	STB_GLOBAL	13	SDL_ComposeCustomBlendMode_REAL
0x4d3e90	1181	STT_FUNC	STB_GLOBAL	13	apply_synth_filter
0x540e40	6	STT_FUNC	STB_GLOBAL	13	SDL_strncasecmp
0x9b05a0	212496	STT_OBJECT	STB_GLOBAL	25	app
0x5494a0	7	STT_FUNC	STB_GLOBAL	13	SDL_GetRelativeMouseMode_REAL
0x5076c0	8	STT_FUNC	STB_GLOBAL	13	codo_get_current_music
0x0	0	STT_FUNC	STB_GLOBAL	SHN_UNDEF	__strcat_chk@@GLIBC_2.3.4
0x540320	6	STT_FUNC	STB_GLOBAL	13	SDL_ShowSimpleMessageBox
0x426100	39	STT_FUNC	STB_GLOBAL	13	lua_settable
0x9af438	8	STT_OBJECT	STB_GLOBAL	25	X11_XRRFreeScreenConfigInfo
0x550140	37	STT_FUNC	STB_GLOBAL	13	SDL_JoystickNumButtons_REAL
0x5b71b0	359	STT_FUNC	STB_GLOBAL	13	SDL_GetNumAudioDevices_REAL
0x419680	19	STT_FUNC	STB_GLOBAL	13	get_pico8_line
0x53fcf0	6	STT_FUNC	STB_GLOBAL	13	SDL_GameControllerClose
0x8c9270	8	STT_OBJECT	STB_GLOBAL	24	unknown_str
0x540890	20	STT_FUNC	STB_GLOBAL	13	SDL_SetRenderDrawColor
0x415350	605	STT_FUNC	STB_GLOBAL	13	normalise_pico8_path
0x56c8e0	256	STT_FUNC	STB_GLOBAL	13	SDL_RunThread
0x9aea08	8	STT_OBJECT	STB_GLOBAL	25	SRC_src_delete
0x4a4170	542	STT_FUNC	STB_GLOBAL	13	create_label_from_cart_lid
0x4196e0	16	STT_FUNC	STB_GLOBAL	13	luaE_setdebt
0x4c5e70	213	STT_FUNC	STB_GLOBAL	13	codo_save_pod_set
0x4aace0	121	STT_FUNC	STB_GLOBAL	13	splore_toggle_favourite_ingame
0x53ff50	6	STT_FUNC	STB_GLOBAL	13	SDL_AddHintCallback
0x4c09d0	170	STT_FUNC	STB_GLOBAL	13	codo_fread_int8
0x4d3910	1401	STT_FUNC	STB_GLOBAL	13	apply_synth_filter_delay
0x5406a0	6	STT_FUNC	STB_GLOBAL	13	SDL_GetRenderDriverInfo
0x0	0	STT_FUNC	STB_GLOBAL	SHN_UNDEF	fmod@@GLIBC_2.2.5
0x4184d0	169	STT_FUNC	STB_GLOBAL	13	lua_getupvalue
0x541c30	6	STT_FUNC	STB_GLOBAL	13	SDL_acosf
0x424070	1010	STT_FUNC	STB_GLOBAL	13	luaL_loadfilex
0x431c70	36	STT_FUNC	STB_GLOBAL	13	luaopen_bit32
0x440f20	2	STT_FUNC	STB_GLOBAL	13	is_sandboxed_cart_file
0x523770	86	STT_FUNC	STB_GLOBAL	13	mz_deflateReset
0x540d90	6	STT_FUNC	STB_GLOBAL	13	SDL_ulltoa
0x56b4e0	49	STT_FUNC	STB_GLOBAL	13	SDL_sqrt_REAL
0x4ba270	303	STT_FUNC	STB_GLOBAL	13	codo_line_noclip
0x46dec0	1777	STT_FUNC	STB_GLOBAL	13	draw_tline
0x546480	17	STT_FUNC	STB_GLOBAL	13	SDL_GetDefaultKeymap
0x412470	243	STT_FUNC	STB_GLOBAL	13	load_pico8_cart_hex
0x628970	1197	STT_FUNC	STB_GLOBAL	13	X11_GetDisplayModes
0xb13440	4	STT_OBJECT	STB_GLOBAL	25	cart_menu_index
0x41fe10	154	STT_FUNC	STB_GLOBAL	13	luaS_newlstr
0x4bfc70	7	STT_FUNC	STB_GLOBAL	13	codo_get_text_spacing
0x578af0	291	STT_FUNC	STB_GLOBAL	13	SDL_GetDisplayUsableBounds_REAL
0x54c2d0	73	STT_FUNC	STB_GLOBAL	13	SDL_HapticQuery_REAL
0x4196f0	62	STT_FUNC	STB_GLOBAL	13	luaS_eqlngstr
0x50f8d0	163	STT_FUNC	STB_GLOBAL	13	codo_save_clipboard_to_file
0x448d00	181	STT_FUNC	STB_GLOBAL	13	vhand_current_sfx_index
0x5403e0	6	STT_FUNC	STB_GLOBAL	13	SDL_GetDefaultCursor
0x8c88a0	2272	STT_OBJECT	STB_GLOBAL	24	kana_dat
0x509ba0	14	STT_FUNC	STB_GLOBAL	13	codo_get_windowed
0x5497b0	150	STT_FUNC	STB_GLOBAL	13	SDL_SetCursor_REAL
0x417b00	103	STT_FUNC	STB_GLOBAL	13	lua_xmove
0x53fbb0	6	STT_FUNC	STB_GLOBAL	13	SDL_GetPrefPath
0x528310	5	STT_FUNC	STB_GLOBAL	13	tinfl_decompressor_free
0x8ce6a0	4	STT_OBJECT	STB_GLOBAL	25	last_slice_t
0x625800	507	STT_FUNC	STB_GLOBAL	13	X11_PumpEvents
0x414930	123	STT_FUNC	STB_GLOBAL	13	get_embedded_cart_filename_for_hash
0x57e440	349	STT_FUNC	STB_GLOBAL	13	SDL_OnWindowFocusLost
0x549a80	148	STT_FUNC	STB_GLOBAL	13	SDL_FreeCursor_REAL
0x9aac4c	4	STT_OBJECT	STB_GLOBAL	25	validated_error_shown
0x428b50	42	STT_FUNC	STB_GLOBAL	13	luaK_indexed
0x4bc3e0	266	STT_FUNC	STB_GLOBAL	13	codo_create_pod
0x4b5420	213	STT_FUNC	STB_GLOBAL	13	serial_init_runtime
0x631680	4	STT_OBJECT	STB_GLOBAL	15	_IO_stdin_used
0x540b20	6	STT_FUNC	STB_GLOBAL	13	SDL_CreateShapedWindow
0x415090	567	STT_FUNC	STB_GLOBAL	13	handle_dropped_file
0x5402c0	6	STT_FUNC	STB_GLOBAL	13	SDL_LogResetPriorities
0x56e820	88	STT_FUNC	STB_GLOBAL	13	SDL_HasClipboardText_REAL
0x5773c0	68	STT_FUNC	STB_GLOBAL	13	SDL_ConvertSurfaceFormat_REAL
0x540b90	6	STT_FUNC	STB_GLOBAL	13	SDL_free
0x54ecf0	27	STT_FUNC	STB_GLOBAL	13	SDL_GameControllerMapping_REAL
0x437c60	767	STT_FUNC	STB_GLOBAL	13	luaU_undump
0x541640	6	STT_FUNC	STB_GLOBAL	13	SDL_EnableScreenSaver
0x53fdd0	6	STT_FUNC	STB_GLOBAL	13	SDL_HapticClose
0x5a73e0	105	STT_FUNC	STB_GLOBAL	13	X11_Vulkan_GetInstanceExtensions
0x540f90	6	STT_FUNC	STB_GLOBAL	13	SDL_iconv_string
0x43e010	343	STT_FUNC	STB_GLOBAL	13	pico_print_2_col
0x62c020	194	STT_FUNC	STB_GLOBAL	13	X11_ResizeWindowShape
0x421200	226	STT_FUNC	STB_GLOBAL	13	luaL_getmetafield
0x57bf10	105	STT_FUNC	STB_GLOBAL	13	SDL_GetWindowBrightness_REAL
0x9af908	8	STT_OBJECT	STB_GLOBAL	25	X11_XFreeFontSet
0x5ae050	16	STT_FUNC	STB_GLOBAL	13	SDL_SYS_JoystickAttached
0x540170	6	STT_FUNC	STB_GLOBAL	13	SDL_GetKeyboardState
0x549d50	36	STT_FUNC	STB_GLOBAL	13	SDL_SendPendingQuit
0x541ca0	6	STT_FUNC	STB_GLOBAL	13	SDL_floorf
0x5721e0	141	STT_FUNC	STB_GLOBAL	13	SDL_FindColor
0x540720	6	STT_FUNC	STB_GLOBAL	13	SDL_CreateTextureFromSurface
0x52ac90	181	STT_FUNC	STB_GLOBAL	13	mz_zip_writer_init_heap_v2
0x429d20	281	STT_FUNC	STB_GLOBAL	13	luaL_prepbuffsize
0x52f290	27	STT_FUNC	STB_GLOBAL	13	mz_zip_get_cfile
0x56bbe0	259	STT_FUNC	STB_GLOBAL	13	SDL_ltoa_REAL
0x418210	74	STT_FUNC	STB_GLOBAL	13	lua_rawgeti
0x0	0	STT_FUNC	STB_GLOBAL	SHN_UNDEF	__ctype_toupper_loc@@GLIBC_2.3
0x53fd70	6	STT_FUNC	STB_GLOBAL	13	SDL_HapticOpened
0x0	0	STT_FUNC	STB_GLOBAL	SHN_UNDEF	scalbnf@@GLIBC_2.2.5
0x54b350	201	STT_FUNC	STB_GLOBAL	13	SDL_RWFromMem_REAL
0x427610	1097	STT_FUNC	STB_GLOBAL	13	lua_newstate
0x5b3ca0	29	STT_FUNC	STB_GLOBAL	13	SDL_SetAssertionHandler_REAL
0x52f370	74	STT_FUNC	STB_GLOBAL	13	mz_zip_reader_file_stat
0x9aabec	4	STT_OBJECT	STB_GLOBAL	25	desktop_h
0x4ec610	953	STT_FUNC	STB_GLOBAL	13	LodePNG_decode
0x540610	6	STT_FUNC	STB_GLOBAL	13	SDL_CalculateGammaRamp
0x4bc4f0	416	STT_FUNC	STB_GLOBAL	13	codo_create_pea_pod
0x4b1ef0	113	STT_FUNC	STB_GLOBAL	13	read_bitmap
0x5403c0	6	STT_FUNC	STB_GLOBAL	13	SDL_SetCursor
0x54ba90	57	STT_FUNC	STB_GLOBAL	13	SDL_HapticName_REAL
0x4bd270	47	STT_FUNC	STB_GLOBAL	13	cpod_set_init
0x442e80	2045	STT_FUNC	STB_GLOBAL	13	run_slice
0x4b83c0	511	STT_FUNC	STB_GLOBAL	13	codo_box
0x515230	486	STT_FUNC	STB_GLOBAL	13	draw_ctext
0x56b440	5	STT_FUNC	STB_GLOBAL	13	SDL_log_REAL
0x52f3c0	58	STT_FUNC	STB_GLOBAL	13	mz_zip_end
0x509bb0	94	STT_FUNC	STB_GLOBAL	13	codo_toggle_fullscreen
0x541b80	6	STT_FUNC	STB_GLOBAL	13	SDL_GetMemoryFunctions
0x0	0	STT_FUNC	STB_GLOBAL	SHN_UNDEF	fmodf@@GLIBC_2.2.5
0x547c60	87	STT_FUNC	STB_GLOBAL	13	SDL_SetDefaultCursor
0x459440	86	STT_FUNC	STB_GLOBAL	13	count_sfx
0x46d670	1151	STT_FUNC	STB_GLOBAL	13	draw_tinted_rect_adaptive
0x4eeb20	175	STT_FUNC	STB_GLOBAL	13	LodePNG_encode32_file
0x0	0	STT_FUNC	STB_GLOBAL	SHN_UNDEF	fputc@@GLIBC_2.2.5
0x580d40	124	STT_FUNC	STB_GLOBAL	13	SDL_StopTextInput_REAL
0x4e6d80	24	STT_FUNC	STB_GLOBAL	13	LodePNG_Text_init
0x9aabe8	4	STT_OBJECT	STB_GLOBAL	25	desktop_d
0x549560	220	STT_FUNC	STB_GLOBAL	13	SDL_CreateColorCursor_REAL
0x53fbe0	6	STT_FUNC	STB_GLOBAL	13	SDL_GameControllerMapping
0x540750	6	STT_FUNC	STB_GLOBAL	13	SDL_GetTextureColorMod
0x56b290	72	STT_FUNC	STB_GLOBAL	13	SDL_ceilf_REAL
0x429e40	44	STT_FUNC	STB_GLOBAL	13	luaL_addlstring
0x429180	112	STT_FUNC	STB_GLOBAL	13	luaK_infix
0x6305f0	291	STT_FUNC	STB_GLOBAL	13	SDL_Fcitx_ProcessKeyEvent
0x45c3d0	106	STT_FUNC	STB_GLOBAL	13	set_cart_label
0x4903c0	15	STT_FUNC	STB_GLOBAL	13	p8_fmul
0x42a740	43	STT_FUNC	STB_GLOBAL	13	luaL_checklstring
0x575720	269	STT_FUNC	STB_GLOBAL	13	SDL_SetColorKey_REAL
0x44e5f0	50	STT_FUNC	STB_GLOBAL	13	validate_tool
0x42d660	339	STT_FUNC	STB_GLOBAL	13	str_sub
0x54c680	133	STT_FUNC	STB_GLOBAL	13	SDL_HapticStopEffect_REAL
0x9af978	8	STT_OBJECT	STB_GLOBAL	25	X11_XCreateWindow
0x581570	10	STT_FUNC	STB_GLOBAL	13	SDL_OnApplicationWillTerminate
0x419270	73	STT_FUNC	STB_GLOBAL	13	luaC_checkupvalcolor
0x5416b0	6	STT_FUNC	STB_GLOBAL	13	SDL_GL_GetAttribute
0x5aa260	520	STT_FUNC	STB_GLOBAL	13	X11_SetWindowGammaRamp
0x979b30	4	STT_OBJECT	STB_GLOBAL	25	serial_file_buffer2_pos
0x421450	31	STT_FUNC	STB_GLOBAL	13	lua_len
0x62e9e0	488	STT_FUNC	STB_GLOBAL	13	SDL_IME_Init
0x572ae0	95	STT_FUNC	STB_GLOBAL	13	SDL_FreeBlitMap
0x540d80	6	STT_FUNC	STB_GLOBAL	13	SDL_lltoa
0x546340	35	STT_FUNC	STB_GLOBAL	13	SDL_KeyboardInit
0x546a40	51	STT_FUNC	STB_GLOBAL	13	SDL_GetScancodeFromKey_REAL
0x9af3d8	8	STT_OBJECT	STB_GLOBAL	25	X11_XRRQueryOutputProperty
0x5a95b0	53	STT_FUNC	STB_GLOBAL	13	X11_SetWindowPosition
0x54c3d0	314	STT_FUNC	STB_GLOBAL	13	SDL_HapticNewEffect_REAL
0x62ec70	18	STT_FUNC	STB_GLOBAL	13	SDL_IME_PumpEvents
0x540650	6	STT_FUNC	STB_GLOBAL	13	SDL_IntersectRect
0x572270	230	STT_FUNC	STB_GLOBAL	13	SDL_MapRGB_REAL
0x418080	44	STT_FUNC	STB_GLOBAL	13	lua_touserdata
0x56e730	124	STT_FUNC	STB_GLOBAL	13	SDL_SetClipboardText_REAL
0x517f40	204	STT_FUNC	STB_GLOBAL	13	ctextfield_delete_selected
0x4985e0	186	STT_FUNC	STB_GLOBAL	13	DGifSavedExtensionToGCB
0x4469c0	1207	STT_FUNC	STB_GLOBAL	13	vhand_sprite_prop_toggle
0x56b1f0	5	STT_FUNC	STB_GLOBAL	13	SDL_acos_REAL
0x57e770	104	STT_FUNC	STB_GLOBAL	13	SDL_GL_GetProcAddress_REAL
0x44bf30	182	STT_FUNC	STB_GLOBAL	13	ants_line
0x54b1e0	237	STT_FUNC	STB_GLOBAL	13	SDL_RWFromFile_REAL
0x5412d0	6	STT_FUNC	STB_GLOBAL	13	SDL_GetRevisionNumber
0x540620	6	STT_FUNC	STB_GLOBAL	13	SDL_GetPlatform
0x403cc0	0	STT_FUNC	STB_GLOBAL	SHN_UNDEF	free@@GLIBC_2.2.5
0xbd7380	1216	STT_OBJECT	STB_GLOBAL	25	metacon
0x556270	146	STT_FUNC	STB_GLOBAL	13	SDL_RenderGetViewport_REAL
0x54ffa0	26	STT_FUNC	STB_GLOBAL	13	SDL_UnlockJoysticks_REAL
0x4a3380	189	STT_FUNC	STB_GLOBAL	13	sanitise_author_string
0x4c1e80	81	STT_FUNC	STB_GLOBAL	13	codo_get_filename_without_path
0x54b8d0	73	STT_FUNC	STB_GLOBAL	13	SDL_WriteBE16_REAL
0x5409a0	6	STT_FUNC	STB_GLOBAL	13	SDL_RenderPresent
0x54b720	76	STT_FUNC	STB_GLOBAL	13	SDL_ReadLE32_REAL
0x5415f0	6	STT_FUNC	STB_GLOBAL	13	SDL_GetWindowBrightness
0x4c0530	176	STT_FUNC	STB_GLOBAL	13	codo_fread_uint16
0x5ace40	70	STT_FUNC	STB_GLOBAL	13	SDL_CondWait_REAL
0x4183c0	180	STT_FUNC	STB_GLOBAL	13	lua_dump
0x4149b0	529	STT_FUNC	STB_GLOBAL	13	get_embedded_cart_hash_for_filename
0x56cd70	21	STT_FUNC	STB_GLOBAL	13	SDL_GetThreadID_REAL
0x630760	170	STT_FUNC	STB_GLOBAL	13	SDL_NewDataQueue
0x5069f0	51	STT_FUNC	STB_GLOBAL	13	codo_sound_is_playing
0x445900	102	STT_FUNC	STB_GLOBAL	13	is_free_token
0x0	0	STT_FUNC	STB_GLOBAL	SHN_UNDEF	_IO_getc@@GLIBC_2.2.5
0x54b920	68	STT_FUNC	STB_GLOBAL	13	SDL_WriteLE32_REAL
0x4181c0	23	STT_FUNC	STB_GLOBAL	13	lua_pushlightuserdata
0x54c5f0	133	STT_FUNC	STB_GLOBAL	13	SDL_HapticRunEffect_REAL
0x53f730	6	STT_FUNC	STB_GLOBAL	13	SDL_AtomicTryLock
0x62be80	72	STT_FUNC	STB_GLOBAL	13	X11_GLES_CreateContext
0x0	0	STT_FUNC	STB_GLOBAL	SHN_UNDEF	atan@@GLIBC_2.2.5
0x57ea90	607	STT_FUNC	STB_GLOBAL	13	SDL_GL_SetAttribute_REAL
0x4bb510	259	STT_FUNC	STB_GLOBAL	13	codo_draw_sprite_shadow
0x42b4e0	211	STT_FUNC	STB_GLOBAL	13	ipairsaux
0x41dc70	64	STT_FUNC	STB_GLOBAL	13	luaF_newupval
0x4efe60	15	STT_FUNC	STB_GLOBAL	13	codo_clear_buffer
0x53fa90	6	STT_FUNC	STB_GLOBAL	13	SDL_PumpEvents
0x0	0	STT_FUNC	STB_GLOBAL	SHN_UNDEF	strlen@@GLIBC_2.2.5
0x49ef30	635	STT_FUNC	STB_GLOBAL	13	load_cdata
0x5407f0	6	STT_FUNC	STB_GLOBAL	13	SDL_SetRenderTarget
0x429610	132	STT_FUNC	STB_GLOBAL	13	luaL_newmetatable
0x52c3c0	3067	STT_FUNC	STB_GLOBAL	13	mz_zip_writer_add_read_buf_callback
0x5468f0	159	STT_FUNC	STB_GLOBAL	13	SDL_SendEditingText
0x56c9e0	523	STT_FUNC	STB_GLOBAL	13	SDL_CreateThread_REAL
0x40d730	995	STT_FUNC	STB_GLOBAL	13	update_reset_glitch
0x56b4a0	5	STT_FUNC	STB_GLOBAL	13	SDL_scalbn_REAL
0x9aac40	8	STT_OBJECT	STB_GLOBAL	25	mix_push_buffer
0x62bcb0	50	STT_FUNC	STB_GLOBAL	13	X11_GL_DeleteContext
0x62bcf0	193	STT_FUNC	STB_GLOBAL	13	X11_GLES_LoadLibrary
0x4b82b0	259	STT_FUNC	STB_GLOBAL	13	codo_line3d
0x5297e0	791	STT_FUNC	STB_GLOBAL	13	mz_zip_reader_extract_iter_read
0x5b9ad0	46	STT_FUNC	STB_GLOBAL	13	SDL_LockAudioDevice_REAL
0x4bf060	1012	STT_FUNC	STB_GLOBAL	13	codo_text_init
0x509c10	7	STT_FUNC	STB_GLOBAL	13	codo_get_desktop_width
0x5b2990	302	STT_FUNC	STB_GLOBAL	13	SDL_UDEV_Init
0x41dd90	37	STT_FUNC	STB_GLOBAL	13	luaF_freeupval
0x53f690	6	STT_FUNC	STB_GLOBAL	13	SDL_RWFromFP
0x50bee0	21	STT_FUNC	STB_GLOBAL	13	codo_unlock_audio_plat
0x541a00	6	STT_FUNC	STB_GLOBAL	13	SDL_GameControllerGetProduct
0x5400e0	6	STT_FUNC	STB_GLOBAL	13	SDL_JoystickNumButtons
0x4184c0	12	STT_FUNC	STB_GLOBAL	13	lua_setallocf
0x8c86e0	0	STT_NOTYPE	STB_GLOBAL	24	__data_start
0x9af888	8	STT_OBJECT	STB_GLOBAL	25	X11_XGetWMNormalHints
0x509cf0	66	STT_FUNC	STB_GLOBAL	13	codo_register_frame_end_for_fps
0x44e370	358	STT_FUNC	STB_GLOBAL	13	vhand_channel_fx_radio
0x5b55f0	15	STT_FUNC	STB_GLOBAL	13	SDL_LogSetOutputFunction_REAL
0x540de0	6	STT_FUNC	STB_GLOBAL	13	SDL_strtoll
0x5b5600	13	STT_FUNC	STB_GLOBAL	13	SDL_AtomicCAS_REAL
0x459f80	135	STT_FUNC	STB_GLOBAL	13	map_putpixel
0x540a20	6	STT_FUNC	STB_GLOBAL	13	SDL_AllocRW
0xb1e9a0	1024	STT_OBJECT	STB_GLOBAL	25	cgpwf
0x42e280	243	STT_FUNC	STB_GLOBAL	13	luaB_costatus
0x56b0a0	49	STT_FUNC	STB_GLOBAL	13	SDL_malloc_REAL
0x4b85c0	66	STT_FUNC	STB_GLOBAL	13	codo_putvoxel
0x4182c0	64	STT_FUNC	STB_GLOBAL	13	lua_getuservalue
0x9af638	8	STT_OBJECT	STB_GLOBAL	25	X11__XSetLastRequestRead
0x550d00	240	STT_FUNC	STB_GLOBAL	13	SDL_PrivateJoystickHat
0x559390	587	STT_FUNC	STB_GLOBAL	13	SDL_SW_CopyYUVToRGB
0x4bfd30	376	STT_FUNC	STB_GLOBAL	13	codo_draw_text_phat
0x5708a0	898	STT_FUNC	STB_GLOBAL	13	SDL_GetPixelFormatName_REAL
0x425110	485	STT_FUNC	STB_GLOBAL	13	luaV_gettable
0x57b9a0	100	STT_FUNC	STB_GLOBAL	13	SDL_RaiseWindow_REAL
0x50d2e0	162	STT_FUNC	STB_GLOBAL	13	codo_joystick_exit
0x543de0	1001	STT_FUNC	STB_GLOBAL	13	SDL_PushEvent_REAL
0x4b7110	11	STT_FUNC	STB_GLOBAL	13	codo_skip_frame
0x5b1190	915	STT_FUNC	STB_GLOBAL	13	SDL_GetPowerInfo_Linux_org_freedesktop_upower
0x629e80	36	STT_FUNC	STB_GLOBAL	13	X11_GL_GetProcAddress
0x448200	743	STT_FUNC	STB_GLOBAL	13	vhand_instrument_radio
0x4c3c40	286	STT_FUNC	STB_GLOBAL	13	codo_is_legal_filename
0x4473a0	330	STT_FUNC	STB_GLOBAL	13	vhand_current_sprite
0x467f70	280	STT_FUNC	STB_GLOBAL	13	get_p8l_log_file_name
0x542160	186	STT_FUNC	STB_GLOBAL	13	SDL_LogVerbose
0x5aff00	6	STT_FUNC	STB_GLOBAL	13	SDL_SYS_HapticUnpause
0x9470a0	8	STT_OBJECT	STB_GLOBAL	25	test_bmp_buf
0x9af5c0	8	STT_OBJECT	STB_GLOBAL	25	X11_XkbSetDetectableAutoRepeat
0x0	0	STT_FUNC	STB_GLOBAL	SHN_UNDEF	ferror@@GLIBC_2.2.5
0x541720	6	STT_FUNC	STB_GLOBAL	13	SDL_GL_GetSwapInterval
0x53f720	6	STT_FUNC	STB_GLOBAL	13	SDL_ResetAssertionReport
0x5469d0	8	STT_FUNC	STB_GLOBAL	13	SDL_SetModState_REAL
0xb18240	7420	STT_OBJECT	STB_GLOBAL	25	cconfig
0x5b5220	185	STT_FUNC	STB_GLOBAL	13	SDL_LogInfo_REAL
